Reactant_1_Name;Reactant_2_Name;Ligand_Short_Hand;Reagent_1_Short_Hand;Solvent_1_Short_Hand;Product_Yield_PCT_Area_UV;Product_Yield_Mass_Ion_Count
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;KOH;MeCN;16.05;41574.62
6-chloroquinoline;2c. Trifluoroborate;SPhos;KOH;MeCN;17.84;49717.48
6-chloroquinoline;2c. Trifluoroborate;dtbpf;KOH;MeCN;21.01;81082.55
6-chloroquinoline;2c. Trifluoroborate;XPhos;KOH;MeCN;16.16;84591.13
6-chloroquinoline;2c. Trifluoroborate;dppf;KOH;MeCN;23.85;20155.22
6-chloroquinoline;2c. Trifluoroborate;Xantphos;KOH;MeCN;18.98;43424.57
6-chloroquinoline;2c. Trifluoroborate;None;LiOtBu;MeCN;14.75;33150.77
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;LiOtBu;MeCN;15.77;40117.8
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;LiOtBu;MeCN;15.01;116442.95
6-chloroquinoline;2c. Trifluoroborate;AmPhos;LiOtBu;MeCN;12.55;72368.23
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;LiOtBu;MeCN;14.57;35072.14
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;LiOtBu;MeCN;15;65284.34
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;LiOtBu;MeCN;13.51;43865.58
6-chloroquinoline;2c. Trifluoroborate;SPhos;LiOtBu;MeCN;15.85;364081.88
6-chloroquinoline;2c. Trifluoroborate;dtbpf;LiOtBu;MeCN;19.19;80623.8
6-chloroquinoline;2c. Trifluoroborate;XPhos;LiOtBu;MeCN;14.19;121224.79
6-chloroquinoline;2c. Trifluoroborate;dppf;LiOtBu;MeCN;22.2;272683.84
6-chloroquinoline;2c. Trifluoroborate;Xantphos;LiOtBu;MeCN;18.66;91548.24
6-chloroquinoline;2c. Trifluoroborate;None;NaHCO3;MeCN;17.53;137456.61
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;NaHCO3;MeCN;13.07;537363.5
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;NaHCO3;MeCN;18.44;109648.33
6-chloroquinoline;2c. Trifluoroborate;AmPhos;NaHCO3;MeCN;15.32;200057.45
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;NaHCO3;MeCN;16.18;115569.75
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;NaHCO3;MeCN;16.91;65620.51
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;NaHCO3;MeCN;16.03;30758.02
6-chloroquinoline;2c. Trifluoroborate;SPhos;NaHCO3;MeCN;16.08;262998.13
6-chloroquinoline;2c. Trifluoroborate;dtbpf;NaHCO3;MeCN;20.21;65735.27
6-chloroquinoline;2c. Trifluoroborate;XPhos;NaHCO3;MeCN;17.59;203181.13
6-chloroquinoline;2c. Trifluoroborate;dppf;NaHCO3;MeCN;26.16;48687.93
6-chloroquinoline;2c. Trifluoroborate;Xantphos;NaHCO3;MeCN;19.8;44345.38
6-chloroquinoline;2c. Trifluoroborate;None;Et3N;MeCN;19.29;85197.56
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;Et3N;MeCN;12.92;72716.66
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;Et3N;MeCN;14.61;48303.71
6-chloroquinoline;2c. Trifluoroborate;AmPhos;Et3N;MeCN;13.97;296622.91
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;Et3N;MeCN;12.83;238470.33
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;Et3N;MeCN;13.53;186942.73
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;Et3N;MeCN;14.39;267533.41
6-chloroquinoline;2c. Trifluoroborate;SPhos;Et3N;MeCN;12.68;207963.17
6-chloroquinoline;2c. Trifluoroborate;dtbpf;Et3N;MeCN;17.22;551272.81
6-chloroquinoline;2c. Trifluoroborate;XPhos;Et3N;MeCN;14.31;342734.34
6-chloroquinoline;2c. Trifluoroborate;dppf;Et3N;MeCN;23.57;193682.33
6-chloroquinoline;2c. Trifluoroborate;Xantphos;Et3N;MeCN;17.77;116082.6
6-chloroquinoline;2c. Trifluoroborate;None;CsF;MeCN;16.81;273199.53
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;CsF;MeCN;14.68;193058.2
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;CsF;MeCN;16.79;1091077.63
6-chloroquinoline;2c. Trifluoroborate;AmPhos;CsF;MeCN;15.83;680103.06
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;CsF;MeCN;16.64;495211.44
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;CsF;MeCN;14.66;497296.66
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;CsF;MeCN;13.85;393136.63
6-chloroquinoline;2c. Trifluoroborate;SPhos;CsF;MeCN;14.78;546747.56
6-chloroquinoline;2c. Trifluoroborate;dtbpf;CsF;MeCN;16.17;445381.66
6-chloroquinoline;2c. Trifluoroborate;XPhos;CsF;MeCN;15.62;656198.81
6-chloroquinoline;2c. Trifluoroborate;dppf;CsF;MeCN;26.97;282643.22
6-chloroquinoline;2c. Trifluoroborate;Xantphos;CsF;MeCN;15.89;245397.33
6-chloroquinoline;2c. Trifluoroborate;None;K3PO4;MeCN;14.57;319427.78
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;K3PO4;MeCN;13.75;215284.36
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;K3PO4;MeCN;16.47;236520.63
6-chloroquinoline;2c. Trifluoroborate;AmPhos;K3PO4;MeCN;14.35;294022.81
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;K3PO4;MeCN;19.04;247932.89
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;K3PO4;MeCN;14.5;303467.13
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;K3PO4;MeCN;14.5;196317.48
6-chloroquinoline;2c. Trifluoroborate;SPhos;K3PO4;MeCN;15.64;206009.48
6-chloroquinoline;2c. Trifluoroborate;dtbpf;K3PO4;MeCN;18.5;150357.75
6-chloroquinoline;2c. Trifluoroborate;XPhos;K3PO4;MeCN;16.17;64245.13
6-chloroquinoline;2c. Trifluoroborate;dppf;K3PO4;MeCN;24.58;111057.48
6-chloroquinoline;2c. Trifluoroborate;Xantphos;K3PO4;MeCN;17.72;79889.52
6-chloroquinoline;2c. Trifluoroborate;None;None;THF;21.9;86139.28
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;None;THF;15;571062.5
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;None;THF;23.92;699510.38
6-chloroquinoline;2c. Trifluoroborate;AmPhos;None;THF;16.41;1664421.88
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;None;THF;18.72;903044.69
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;None;THF;17.59;158515.16
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;None;THF;30.05;1386882.5
6-chloroquinoline;2c. Trifluoroborate;SPhos;None;THF;17.76;1738071.63
6-chloroquinoline;2c. Trifluoroborate;dtbpf;None;THF;22.33;1285236.13
6-chloroquinoline;2c. Trifluoroborate;XPhos;None;THF;20.28;1992843.13
6-chloroquinoline;2c. Trifluoroborate;dppf;None;THF;33.4;89357.83
6-chloroquinoline;2c. Trifluoroborate;Xantphos;None;THF;18.69;58603.81
6-chloroquinoline;2c. Trifluoroborate;None;NaOH;THF;21.15;106786.3
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;NaOH;THF;13.24;334475.56
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;NaOH;THF;24.25;459788
6-chloroquinoline;2c. Trifluoroborate;AmPhos;NaOH;THF;18.07;663574.13
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;NaOH;THF;23.95;178303.23
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;NaOH;THF;17.46;74431.8
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;NaOH;THF;20.28;637982
6-chloroquinoline;2c. Trifluoroborate;SPhos;NaOH;THF;17.39;1151524.88
6-chloroquinoline;2c. Trifluoroborate;dtbpf;NaOH;THF;22.2;482840.38
6-chloroquinoline;2c. Trifluoroborate;XPhos;NaOH;THF;15.9;785153.38
6-chloroquinoline;2c. Trifluoroborate;dppf;NaOH;THF;21.61;36295.88
6-chloroquinoline;2c. Trifluoroborate;Xantphos;NaOH;THF;20.79;79209.93
6-chloroquinoline;2c. Trifluoroborate;None;KOH;THF;18.31;251369.88
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;KOH;THF;15.37;362576.44
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;KOH;THF;20.73;369944.22
6-chloroquinoline;2c. Trifluoroborate;AmPhos;KOH;THF;16.14;310527.09
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;KOH;THF;21.08;311244.97
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;KOH;THF;16.32;141769.33
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;KOH;THF;21.37;200083.28
6-chloroquinoline;2c. Trifluoroborate;SPhos;KOH;THF;15.13;246013.14
6-chloroquinoline;2c. Trifluoroborate;dtbpf;KOH;THF;21.6;331597.84
6-chloroquinoline;2c. Trifluoroborate;XPhos;KOH;THF;17.4;1143376.38
6-chloroquinoline;2c. Trifluoroborate;dppf;KOH;THF;24.5;41144.88
6-chloroquinoline;2c. Trifluoroborate;Xantphos;KOH;THF;18.83;72042.41
6-chloroquinoline;2c. Trifluoroborate;None;LiOtBu;THF;17.21;170450.19
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;LiOtBu;THF;14.73;500489.34
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;LiOtBu;THF;17.57;373345.75
6-chloroquinoline;2c. Trifluoroborate;AmPhos;LiOtBu;THF;15.24;350336.59
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;LiOtBu;THF;18.65;100658.02
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;LiOtBu;THF;18.25;85292.28
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;LiOtBu;THF;17.99;373651.22
6-chloroquinoline;2c. Trifluoroborate;SPhos;LiOtBu;THF;15.93;600974.38
6-chloroquinoline;2c. Trifluoroborate;dtbpf;LiOtBu;THF;19.71;209018.86
6-chloroquinoline;2c. Trifluoroborate;XPhos;LiOtBu;THF;15.94;310490.72
6-chloroquinoline;2c. Trifluoroborate;dppf;LiOtBu;THF;19.79;40515.82
6-chloroquinoline;2c. Trifluoroborate;Xantphos;LiOtBu;THF;15.57;96260.24
6-chloroquinoline;2c. Trifluoroborate;None;NaHCO3;THF;18.77;163824.73
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;NaHCO3;THF;15.38;558230.94
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;NaHCO3;THF;21.31;587598.94
6-chloroquinoline;2c. Trifluoroborate;AmPhos;NaHCO3;THF;14.96;1082373.63
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;NaHCO3;THF;20.82;584345.38
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;NaHCO3;THF;17.07;127446.13
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;NaHCO3;THF;18;546403.5
6-chloroquinoline;2c. Trifluoroborate;SPhos;NaHCO3;THF;15.82;935605.94
6-chloroquinoline;2c. Trifluoroborate;dtbpf;NaHCO3;THF;23.61;1427644.13
6-chloroquinoline;2c. Trifluoroborate;XPhos;NaHCO3;THF;17.56;1121140.38
6-chloroquinoline;2c. Trifluoroborate;dppf;NaHCO3;THF;23.14;45115.26
6-chloroquinoline;2c. Trifluoroborate;Xantphos;NaHCO3;THF;15.79;61778.24
6-chloroquinoline;2c. Trifluoroborate;None;Et3N;THF;14.92;213694.5
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;Et3N;THF;13.11;861841.75
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;Et3N;THF;17.1;536472.44
6-chloroquinoline;2c. Trifluoroborate;AmPhos;Et3N;THF;15.47;830543.25
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;Et3N;THF;16.8;721028
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;Et3N;THF;15.12;289610.97
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;Et3N;THF;23.62;748055.38
6-chloroquinoline;2c. Trifluoroborate;SPhos;Et3N;THF;15.91;425060.66
6-chloroquinoline;2c. Trifluoroborate;dtbpf;Et3N;THF;22.13;1105985
6-chloroquinoline;2c. Trifluoroborate;XPhos;Et3N;THF;18.72;2216904.75
6-chloroquinoline;2c. Trifluoroborate;dppf;Et3N;THF;26.72;71485.86
6-chloroquinoline;2c. Trifluoroborate;Xantphos;Et3N;THF;16.82;56720.29
6-chloroquinoline;2c. Trifluoroborate;None;CsF;THF;22.33;122442.06
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;CsF;THF;17.88;722290.81
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;CsF;THF;24.55;688243
6-chloroquinoline;2c. Trifluoroborate;AmPhos;CsF;THF;17.41;1211179.38
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;CsF;THF;22.84;856765
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;CsF;THF;16.99;288528.25
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;CsF;THF;27.27;1666146.5
6-chloroquinoline;2c. Trifluoroborate;SPhos;CsF;THF;19.81;1450637.5
6-chloroquinoline;2c. Trifluoroborate;dtbpf;CsF;THF;25.37;1322782.75
6-chloroquinoline;2c. Trifluoroborate;XPhos;CsF;THF;23.55;3361272.5
6-chloroquinoline;2c. Trifluoroborate;dppf;CsF;THF;29.94;70774.22
6-chloroquinoline;2c. Trifluoroborate;Xantphos;CsF;THF;19.63;97150.94
6-chloroquinoline;2c. Trifluoroborate;None;K3PO4;THF;22.64;329397.19
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;K3PO4;THF;18.18;607067.13
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;K3PO4;THF;25.49;622740.63
6-chloroquinoline;2c. Trifluoroborate;AmPhos;K3PO4;THF;20.49;2587377.5
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;K3PO4;THF;25.25;1882431.63
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;K3PO4;THF;20.02;260517.81
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;K3PO4;THF;27.52;1939374.75
6-chloroquinoline;2c. Trifluoroborate;SPhos;K3PO4;THF;23.94;3841474.75
6-chloroquinoline;2c. Trifluoroborate;dtbpf;K3PO4;THF;27.57;1858098.13
6-chloroquinoline;2c. Trifluoroborate;XPhos;K3PO4;THF;23.22;3447276.5
6-chloroquinoline;2c. Trifluoroborate;dppf;K3PO4;THF;31.01;91501.15
6-chloroquinoline;2c. Trifluoroborate;Xantphos;K3PO4;THF;20.07;97590.99
6-chloroquinoline;2c. Trifluoroborate;None;None;DMF;18.48;66253.83
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;None;DMF;16.07;72744.14
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;None;DMF;18.38;112769.56
6-chloroquinoline;2c. Trifluoroborate;AmPhos;None;DMF;15.57;107764.91
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;None;DMF;18.48;97304.07
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;None;DMF;14.48;60366.49
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;None;DMF;18.58;101034.86
6-chloroquinoline;2c. Trifluoroborate;SPhos;None;DMF;15.35;95033.35
6-chloroquinoline;2c. Trifluoroborate;dtbpf;None;DMF;21.3;87477.43
6-chloroquinoline;2c. Trifluoroborate;XPhos;None;DMF;19.2;92572.96
6-chloroquinoline;2c. Trifluoroborate;dppf;None;DMF;22.6;39145.66
6-chloroquinoline;2c. Trifluoroborate;Xantphos;None;DMF;16.91;41872.51
6-chloroquinoline;2c. Trifluoroborate;None;NaOH;DMF;17.56;46038.78
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;NaOH;DMF;15.72;47356.79
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;NaOH;DMF;22.66;92449.07
6-chloroquinoline;2c. Trifluoroborate;AmPhos;NaOH;DMF;15.3;57246.95
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;NaOH;DMF;18.47;74148.96
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;NaOH;DMF;15.05;52512.11
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;NaOH;DMF;17.23;33324.14
6-chloroquinoline;2c. Trifluoroborate;SPhos;NaOH;DMF;17.26;90718.75
6-chloroquinoline;2c. Trifluoroborate;dtbpf;NaOH;DMF;22.5;50429.84
6-chloroquinoline;2c. Trifluoroborate;XPhos;NaOH;DMF;16.94;104071.12
6-chloroquinoline;2c. Trifluoroborate;dppf;NaOH;DMF;20.34;33026.91
6-chloroquinoline;2c. Trifluoroborate;Xantphos;NaOH;DMF;18.05;52095.55
6-chloroquinoline;2c. Trifluoroborate;None;KOH;DMF;18.64;52435.88
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;KOH;DMF;15.78;50717.84
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;KOH;DMF;18.87;68842.45
6-chloroquinoline;2c. Trifluoroborate;AmPhos;KOH;DMF;16.46;60291.03
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;KOH;DMF;18.4;80769.66
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;KOH;DMF;14.87;65722.16
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;KOH;DMF;21.69;41548.73
6-chloroquinoline;2c. Trifluoroborate;SPhos;KOH;DMF;15.27;71087.04
6-chloroquinoline;2c. Trifluoroborate;dtbpf;KOH;DMF;21.87;58534.47
6-chloroquinoline;2c. Trifluoroborate;XPhos;KOH;DMF;17.07;90766.75
6-chloroquinoline;2c. Trifluoroborate;dppf;KOH;DMF;21.19;23852.8
6-chloroquinoline;2c. Trifluoroborate;Xantphos;KOH;DMF;18.26;41008.6
6-chloroquinoline;2c. Trifluoroborate;None;LiOtBu;DMF;50.93;16135.75
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;LiOtBu;DMF;16.44;43825.61
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;LiOtBu;DMF;18.56;70960.73
6-chloroquinoline;2c. Trifluoroborate;AmPhos;LiOtBu;DMF;14;55489.38
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;LiOtBu;DMF;20.05;49582.31
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;LiOtBu;DMF;16.21;54052.01
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;LiOtBu;DMF;16.67;32181.37
6-chloroquinoline;2c. Trifluoroborate;SPhos;LiOtBu;DMF;16.39;54132.35
6-chloroquinoline;2c. Trifluoroborate;dtbpf;LiOtBu;DMF;21.37;39563.35
6-chloroquinoline;2c. Trifluoroborate;XPhos;LiOtBu;DMF;16.01;50887.39
6-chloroquinoline;2c. Trifluoroborate;dppf;LiOtBu;DMF;20.52;35124.42
6-chloroquinoline;2c. Trifluoroborate;Xantphos;LiOtBu;DMF;17.96;43949.88
6-chloroquinoline;2c. Trifluoroborate;None;NaHCO3;DMF;19.59;41539.31
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;NaHCO3;DMF;16.18;42344.21
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;NaHCO3;DMF;20.35;76023.29
6-chloroquinoline;2c. Trifluoroborate;AmPhos;NaHCO3;DMF;14.9;54232.2
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;NaHCO3;DMF;16.96;58839.12
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;NaHCO3;DMF;15.58;36717.78
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;NaHCO3;DMF;18.97;23022.73
6-chloroquinoline;2c. Trifluoroborate;SPhos;NaHCO3;DMF;17.13;36286.51
6-chloroquinoline;2c. Trifluoroborate;dtbpf;NaHCO3;DMF;21.13;38588.78
6-chloroquinoline;2c. Trifluoroborate;XPhos;NaHCO3;DMF;17.21;29431.56
6-chloroquinoline;2c. Trifluoroborate;dppf;NaHCO3;DMF;24.63;19189.11
6-chloroquinoline;2c. Trifluoroborate;Xantphos;NaHCO3;DMF;21.13;32225.28
6-chloroquinoline;2c. Trifluoroborate;None;Et3N;DMF;17.77;39916.93
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;Et3N;DMF;17.97;30713.39
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;Et3N;DMF;18.63;48872.2
6-chloroquinoline;2c. Trifluoroborate;AmPhos;Et3N;DMF;17.25;38429.13
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;Et3N;DMF;15.67;45017.63
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;Et3N;DMF;20.33;29673.75
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;Et3N;DMF;23.83;21226.67
6-chloroquinoline;2c. Trifluoroborate;SPhos;Et3N;DMF;20.55;41683.5
6-chloroquinoline;2c. Trifluoroborate;dtbpf;Et3N;DMF;23.52;27212.44
6-chloroquinoline;2c. Trifluoroborate;XPhos;Et3N;DMF;21.74;33034.63
6-chloroquinoline;2c. Trifluoroborate;dppf;Et3N;DMF;34.01;13166.21
6-chloroquinoline;2c. Trifluoroborate;Xantphos;Et3N;DMF;18.23;40204.34
6-chloroquinoline;2c. Trifluoroborate;None;CsF;DMF;25.83;25236.14
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;CsF;DMF;16.38;38644.39
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;CsF;DMF;24.48;50219.96
6-chloroquinoline;2c. Trifluoroborate;AmPhos;CsF;DMF;15.65;51605.95
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;CsF;DMF;15.08;69157.13
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;CsF;DMF;17.56;34129.83
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;CsF;DMF;17.63;38376.89
6-chloroquinoline;2c. Trifluoroborate;SPhos;CsF;DMF;20.91;44375.43
6-chloroquinoline;2c. Trifluoroborate;dtbpf;CsF;DMF;29.84;44568.68
6-chloroquinoline;2c. Trifluoroborate;XPhos;CsF;DMF;20.83;40743.39
6-chloroquinoline;2c. Trifluoroborate;dppf;CsF;DMF;35.23;15386.56
6-chloroquinoline;2c. Trifluoroborate;Xantphos;CsF;DMF;18.09;40089.87
6-chloroquinoline;2c. Trifluoroborate;None;K3PO4;DMF;24.53;21924.48
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;K3PO4;DMF;16.59;26770.12
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;K3PO4;DMF;18.58;287718.09
6-chloroquinoline;2c. Trifluoroborate;AmPhos;K3PO4;DMF;18.45;45320.45
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;K3PO4;DMF;19.87;37741.12
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;K3PO4;DMF;24.19;37322.07
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;K3PO4;DMF;20.3;35162.5
6-chloroquinoline;2c. Trifluoroborate;SPhos;K3PO4;DMF;19.59;36348.52
6-chloroquinoline;2c. Trifluoroborate;dtbpf;K3PO4;DMF;21.94;51424.83
6-chloroquinoline;2c. Trifluoroborate;XPhos;K3PO4;DMF;17.96;54153.81
6-chloroquinoline;2c. Trifluoroborate;dppf;K3PO4;DMF;24.2;24906.3
6-chloroquinoline;2c. Trifluoroborate;Xantphos;K3PO4;DMF;16.5;38928.65
6-chloroquinoline;2c. Trifluoroborate;None;None;MeOH;17.9;354819.59
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;None;MeOH;20.81;2696987.75
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;None;MeOH;19.75;1227550
6-chloroquinoline;2c. Trifluoroborate;AmPhos;None;MeOH;18.21;3115598.25
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;None;MeOH;15.9;342854.88
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;None;MeOH;16.42;388037.09
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;None;MeOH;24.69;2831166.75
6-chloroquinoline;2c. Trifluoroborate;SPhos;None;MeOH;20.73;2361652.5
6-chloroquinoline;2c. Trifluoroborate;dtbpf;None;MeOH;19.32;800265.75
6-chloroquinoline;2c. Trifluoroborate;XPhos;None;MeOH;22.67;2487587.5
6-chloroquinoline;2c. Trifluoroborate;dppf;None;MeOH;20.28;84646.79
6-chloroquinoline;2c. Trifluoroborate;Xantphos;None;MeOH;19.99;205031.09
6-chloroquinoline;2c. Trifluoroborate;None;NaOH;MeOH;23.14;3436438.75
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;NaOH;MeOH;24.93;3880036
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;NaOH;MeOH;18.72;628711.13
6-chloroquinoline;2c. Trifluoroborate;AmPhos;NaOH;MeOH;18.15;1603359.25
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;NaOH;MeOH;19.91;1132006.25
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;NaOH;MeOH;18.3;1594838.88
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;NaOH;MeOH;21.39;1300399.88
6-chloroquinoline;2c. Trifluoroborate;SPhos;NaOH;MeOH;49.99;13591104
6-chloroquinoline;2c. Trifluoroborate;dtbpf;NaOH;MeOH;28.07;1305852.25
6-chloroquinoline;2c. Trifluoroborate;XPhos;NaOH;MeOH;48.27;11003161
6-chloroquinoline;2c. Trifluoroborate;dppf;NaOH;MeOH;24.68;1158349.25
6-chloroquinoline;2c. Trifluoroborate;Xantphos;NaOH;MeOH;21.68;1253251.63
6-chloroquinoline;2c. Trifluoroborate;None;KOH;MeOH;23.56;1596091.88
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;KOH;MeOH;22.1;3280373.25
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;KOH;MeOH;21.95;462939.19
6-chloroquinoline;2c. Trifluoroborate;AmPhos;KOH;MeOH;18.31;1532835.88
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;KOH;MeOH;18.12;1086785.88
6-chloroquinoline;2c. Trifluoroborate;P(o-Tol)3;KOH;MeOH;17.6;785652.31
6-chloroquinoline;2c. Trifluoroborate;CataCXium A;KOH;MeOH;22;779657.13
6-chloroquinoline;2c. Trifluoroborate;SPhos;KOH;MeOH;41.19;10488600
6-chloroquinoline;2c. Trifluoroborate;dtbpf;KOH;MeOH;22.48;956103.38
6-chloroquinoline;2c. Trifluoroborate;XPhos;KOH;MeOH;47.01;9406506
6-chloroquinoline;2c. Trifluoroborate;dppf;KOH;MeOH;24.71;716403.38
6-chloroquinoline;2c. Trifluoroborate;Xantphos;KOH;MeOH;18.76;512896.31
6-chloroquinoline;2c. Trifluoroborate;None;LiOtBu;MeOH;22.31;1108328.13
6-chloroquinoline;2c. Trifluoroborate;P(tBu)3;LiOtBu;MeOH;21.35;1728465
6-chloroquinoline;2c. Trifluoroborate;P(Ph)3 ;LiOtBu;MeOH;17.63;406682.22
6-chloroquinoline;2c. Trifluoroborate;AmPhos;LiOtBu;MeOH;15.26;595986.63
6-chloroquinoline;2c. Trifluoroborate;P(Cy)3;LiOtBu;MeOH;16.98;534325.56
